data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-23,inconsistent,0,52
2021-07-02,2021-06-23,consistent,7,45786
2021-07-02,2021-06-22,inconsistent,0,114
2021-07-02,2021-06-22,consistent,8,72175
2021-07-02,2021-06-21,inconsistent,0,76
2021-07-02,2021-06-21,consistent,11,78425
2021-07-02,2021-06-24,inconsistent,0,16
2021-07-02,2021-06-24,consistent,5,32929
2021-07-02,2021-06-27,inconsistent,0,4
2021-07-02,2021-06-27,consistent,2,2501
2021-07-02,2021-06-25,inconsistent,0,20
2021-07-02,2021-06-25,consistent,4,33278
2021-07-02,2021-06-26,inconsistent,0,44
2021-07-02,2021-06-26,consistent,9,57764
2021-07-02,2021-06-27,inconsistent,0,4
2021-07-02,2021-06-27,consistent,3,2504
2021-07-02,2021-06-27,inconsistent,0,4
2021-07-02,2021-06-27,consistent,2,2811
2021-07-02,2021-06-27,inconsistent,0,4
2021-07-02,2021-06-27,consistent,2,2973
2021-07-03,2021-06-27,inconsistent,0,4
2021-07-03,2021-06-27,consistent,2,2973
2021-07-03,2021-06-26,inconsistent,0,44
2021-07-03,2021-06-26,consistent,9,60079
2021-07-03,2021-06-25,inconsistent,0,20
2021-07-03,2021-06-25,consistent,3,34001
2021-07-03,2021-06-24,inconsistent,0,18
2021-07-03,2021-06-24,consistent,3,33725
2021-07-03,2021-06-23,inconsistent,0,52
2021-07-03,2021-06-23,consistent,4,46679
2021-07-04,2021-06-27,inconsistent,0,4
2021-07-04,2021-06-27,consistent,2,2998
2021-07-04,2021-06-22,inconsistent,0,114
2021-07-04,2021-06-22,consistent,6,73878
2021-07-04,2021-06-21,inconsistent,0,88
2021-07-04,2021-06-21,consistent,10,80198
2021-07-04,2021-06-26,inconsistent,0,44
2021-07-04,2021-06-26,consistent,7,60209
2021-07-04,2021-06-25,inconsistent,0,20
2021-07-04,2021-06-25,consistent,3,34113
2021-07-04,2021-06-24,inconsistent,0,18
2021-07-04,2021-06-24,consistent,3,33765
2021-07-05,2021-06-23,inconsistent,0,52
2021-07-05,2021-06-23,consistent,6,46984
2021-07-05,2021-06-27,inconsistent,0,4
2021-07-05,2021-06-27,consistent,3,3001
2021-07-05,2021-06-26,inconsistent,0,44
2021-07-05,2021-06-26,consistent,14,60442
2021-07-05,2021-06-25,inconsistent,0,20
2021-07-05,2021-06-25,consistent,7,34829
2021-07-06,2021-06-24,inconsistent,0,18
2021-07-06,2021-06-24,consistent,3,34867
2021-07-06,2021-06-27,inconsistent,0,4
2021-07-06,2021-06-27,consistent,2,3220
2021-07-06,2021-06-22,inconsistent,0,120
2021-07-06,2021-06-22,consistent,10,74637
