data_aplicaçao,data_atualizacao,tipo,media_tempo_gasto,total
2021-04-21,2021-07-01,consistent,4,22054
2021-04-20,2021-07-01,inconsistent,0,154
2021-04-20,2021-07-01,consistent,7,43279
2021-04-19,2021-07-01,inconsistent,0,72
2021-04-19,2021-07-01,consistent,5,31619
2021-04-18,2021-07-01,inconsistent,0,2
2021-04-18,2021-07-01,consistent,3,4067
2021-04-17,2021-07-01,inconsistent,0,8
2021-04-17,2021-07-01,consistent,2,6554
2021-04-16,2021-07-01,inconsistent,0,42
2021-04-16,2021-07-01,consistent,4,18822
2021-04-15,2021-07-01,inconsistent,0,70
2021-04-15,2021-07-01,consistent,6,33060
2021-04-14,2021-07-01,inconsistent,0,110
2021-04-14,2021-07-01,consistent,7,38630
2021-04-13,2021-07-01,inconsistent,0,160
2021-04-13,2021-07-01,consistent,6,32612
2021-04-12,2021-07-01,inconsistent,0,128
2021-04-12,2021-07-01,consistent,5,27835
2021-04-11,2021-07-01,inconsistent,0,6
2021-04-11,2021-07-01,consistent,3,4917
2021-04-10,2021-07-01,inconsistent,0,16
2021-04-10,2021-07-01,consistent,3,12493
2021-04-09,2021-07-01,inconsistent,0,130
2021-04-09,2021-07-01,consistent,5,28169
2021-04-08,2021-07-01,inconsistent,0,270
2021-04-08,2021-07-01,consistent,8,38020
2021-04-07,2021-07-01,inconsistent,0,184
2021-04-07,2021-07-01,consistent,7,36543
2021-04-06,2021-07-01,inconsistent,0,200
2021-04-06,2021-07-01,consistent,8,34997
2021-04-05,2021-07-01,inconsistent,0,329
2021-04-05,2021-07-01,consistent,6,26308
2021-04-04,2021-07-01,consistent,2,1342
2021-04-03,2021-07-01,inconsistent,0,116
2021-04-03,2021-07-01,consistent,2,6999
2021-04-02,2021-07-01,inconsistent,0,4
2021-04-02,2021-07-01,consistent,2,4011
2021-04-01,2021-07-01,inconsistent,0,256
2021-04-01,2021-07-01,consistent,4,17292
2021-03-31,2021-07-01,inconsistent,0,794
2021-03-31,2021-07-01,consistent,7,29786
2021-03-30,2021-07-01,inconsistent,0,887
2021-03-30,2021-07-01,consistent,7,35017
2021-03-29,2021-07-01,inconsistent,0,1310
2021-03-29,2021-07-01,consistent,5,24284
2021-03-28,2021-07-01,inconsistent,0,6
2021-03-28,2021-07-01,consistent,2,2140
2021-03-27,2021-07-01,inconsistent,0,134
2021-03-27,2021-07-01,consistent,3,9033
2021-03-26,2021-07-01,inconsistent,0,340
2021-03-26,2021-07-01,consistent,2,10464
2021-03-25,2021-07-01,inconsistent,0,713
2021-03-25,2021-07-01,consistent,5,19691
2021-03-24,2021-07-01,inconsistent,0,648
2021-03-24,2021-07-01,consistent,5,20771
2021-03-23,2021-07-01,inconsistent,0,720
2021-03-23,2021-07-01,consistent,5,21527
2021-03-22,2021-07-01,inconsistent,0,356
2021-03-22,2021-07-01,consistent,3,12802
2021-03-21,2021-07-01,inconsistent,0,10
2021-03-21,2021-07-01,consistent,2,342
2021-03-20,2021-07-01,inconsistent,0,204
2021-03-20,2021-07-01,consistent,2,2348
2021-03-19,2021-07-01,inconsistent,0,332
2021-03-19,2021-07-01,consistent,2,8017
2021-03-18,2021-07-01,inconsistent,0,354
2021-03-18,2021-07-01,consistent,2,11741
2021-03-17,2021-07-01,inconsistent,0,349
2021-03-17,2021-07-01,consistent,2,10661
2021-03-16,2021-07-01,inconsistent,0,338
2021-03-16,2021-07-01,consistent,5,7397
2021-03-15,2021-07-01,inconsistent,0,197
2021-03-15,2021-07-01,consistent,2,6423
2021-03-14,2021-07-01,inconsistent,0,4
2021-03-14,2021-07-01,consistent,2,102
2021-03-13,2021-06-30,inconsistent,0,96
2021-03-13,2021-06-30,consistent,2,1793
2021-03-12,2021-06-30,inconsistent,0,302
2021-03-12,2021-06-30,consistent,3,7436
2021-03-11,2021-06-30,inconsistent,0,412
2021-03-11,2021-06-30,consistent,4,9627
2021-03-10,2021-06-30,inconsistent,0,496
2021-03-10,2021-06-30,consistent,3,11124
2021-03-09,2021-06-30,inconsistent,0,576
2021-03-09,2021-06-30,consistent,3,8569
2021-03-08,2021-06-30,inconsistent,0,422
2021-03-08,2021-06-30,consistent,3,10065
2021-03-07,2021-06-30,inconsistent,0,8
2021-03-07,2021-06-30,consistent,2,1092
2021-03-06,2021-06-30,inconsistent,0,32
2021-03-06,2021-06-30,consistent,2,3324
2021-03-05,2021-06-30,inconsistent,0,246
2021-03-05,2021-06-30,consistent,3,11508
2021-03-04,2021-06-30,inconsistent,0,401
2021-03-04,2021-06-30,consistent,4,13003
2021-03-03,2021-06-30,inconsistent,0,616
2021-03-03,2021-06-30,consistent,4,12233
2021-03-02,2021-06-30,inconsistent,0,673
2021-03-02,2021-06-30,consistent,3,10887
2021-03-01,2021-06-30,inconsistent,0,270
2021-03-01,2021-06-30,consistent,3,7260
2021-02-28,2021-06-30,inconsistent,0,12
2021-02-28,2021-06-30,consistent,2,1021
2021-02-27,2021-06-30,inconsistent,0,24
2021-02-27,2021-06-30,consistent,2,3661
2021-02-26,2021-06-30,inconsistent,0,226
2021-02-26,2021-06-30,consistent,3,5580
2021-02-25,2021-06-30,inconsistent,0,201
2021-02-25,2021-06-30,consistent,3,5805
2021-02-24,2021-06-30,inconsistent,0,212
2021-02-24,2021-06-30,consistent,3,4094
2021-02-23,2021-06-30,inconsistent,0,200
2021-02-23,2021-06-30,consistent,3,5356
2021-02-22,2021-06-30,inconsistent,0,268
2021-02-22,2021-06-30,consistent,2,5077
2021-02-21,2021-06-30,inconsistent,0,4
2021-02-21,2021-06-30,consistent,3,518
2021-02-20,2021-06-30,inconsistent,0,2
2021-02-20,2021-06-30,consistent,3,1414
2021-02-19,2021-06-30,inconsistent,0,221
2021-02-19,2021-06-30,consistent,3,7078
2021-02-18,2021-06-30,inconsistent,0,224
2021-02-18,2021-06-30,consistent,3,8475
2021-02-17,2021-06-30,inconsistent,0,223
2021-02-17,2021-06-30,consistent,3,8016
2021-02-16,2021-06-30,inconsistent,0,256
2021-02-16,2021-06-30,consistent,2,7421
2021-02-15,2021-06-30,inconsistent,0,220
2021-02-15,2021-06-30,consistent,3,10086
2021-02-14,2021-06-30,inconsistent,0,13
2021-02-14,2021-06-30,consistent,2,243
2021-02-13,2021-06-30,inconsistent,0,38
2021-02-13,2021-06-30,consistent,0,3076
2021-02-12,2021-06-30,inconsistent,0,266
2021-02-12,2021-06-30,consistent,1,10802
2021-02-11,2021-06-30,inconsistent,0,690
2021-02-11,2021-06-30,consistent,1,10951
2021-02-10,2021-06-30,inconsistent,0,430
2021-02-10,2021-06-30,consistent,1,7919
2021-02-09,2021-06-30,inconsistent,0,284
2021-02-09,2021-06-30,consistent,1,4582
2021-02-08,2021-06-30,inconsistent,0,185
2021-02-08,2021-06-30,consistent,1,3768
2021-02-07,2021-06-30,inconsistent,0,4
2021-02-07,2021-06-30,consistent,0,241
2021-02-06,2021-06-30,inconsistent,0,34
2021-02-06,2021-06-30,consistent,0,1534
2021-02-05,2021-06-30,inconsistent,0,123
2021-02-05,2021-06-30,consistent,1,3874
2021-02-04,2021-06-30,inconsistent,0,198
2021-02-04,2021-06-30,consistent,1,4456
2021-02-03,2021-06-30,inconsistent,0,222
2021-02-03,2021-06-30,consistent,1,5742
2021-02-02,2021-06-30,inconsistent,0,169
2021-02-02,2021-06-30,consistent,1,5060
2021-02-01,2021-06-30,inconsistent,0,284
2021-02-01,2021-06-30,consistent,1,5210
2021-01-31,2021-06-30,consistent,0,141
2021-01-30,2021-06-30,inconsistent,0,8
2021-01-30,2021-06-30,consistent,1,2074
2021-01-29,2021-06-30,inconsistent,0,175
2021-01-29,2021-06-30,consistent,1,5489
2021-01-28,2021-06-30,inconsistent,0,251
2021-01-28,2021-06-30,consistent,1,5517
2021-01-27,2021-06-30,inconsistent,0,256
2021-01-27,2021-06-30,consistent,1,6890
2021-01-26,2021-06-30,inconsistent,0,431
2021-01-26,2021-06-30,consistent,1,8239
2021-01-25,2021-06-30,inconsistent,0,72
2021-01-25,2021-06-30,consistent,1,7994
2021-01-24,2021-06-30,inconsistent,0,20
2021-01-24,2021-06-30,consistent,0,866
2021-01-23,2021-06-30,inconsistent,0,34
2021-01-23,2021-06-30,consistent,1,2856
2021-01-22,2021-06-30,inconsistent,0,160
2021-01-22,2021-06-30,consistent,2,9038
2021-01-21,2021-06-30,inconsistent,0,173
2021-01-21,2021-06-30,consistent,2,10005
2021-01-20,2021-06-30,inconsistent,0,144
2021-01-20,2021-06-30,consistent,2,6150
2021-01-19,2021-06-30,inconsistent,0,12
2021-01-19,2021-06-30,consistent,0,812
2021-01-18,2021-06-30,consistent,0,13
2021-01-17,2021-06-30,consistent,0,31
2021-01-08,2021-06-30,wrong_date,0,2
2021-01-05,2021-06-30,wrong_date,0,9
2021-01-02,2021-06-30,wrong_date,0,1
2020-03-23,2021-06-30,wrong_date,1,10
