data_aplicaçao,data_atualizacao,tipo,media_tempo_gasto,total
2021-04-17,2021-06-30,inconsistent,0,4
2021-04-17,2021-06-30,consistent,5,10522
2021-04-16,2021-06-30,inconsistent,0,108
2021-04-16,2021-06-30,consistent,8,22394
2021-04-15,2021-06-30,inconsistent,0,10
2021-04-15,2021-06-30,consistent,8,14006
2021-04-14,2021-06-30,inconsistent,0,22
2021-04-14,2021-06-30,consistent,7,9752
2021-04-13,2021-06-30,inconsistent,0,38
2021-04-13,2021-06-30,consistent,5,8446
2021-04-12,2021-06-30,inconsistent,0,56
2021-04-12,2021-06-30,consistent,5,7517
2021-04-11,2021-06-30,inconsistent,0,4
2021-04-11,2021-06-30,consistent,3,613
2021-04-10,2021-06-30,inconsistent,0,4
2021-04-10,2021-06-30,consistent,2,1611
2021-04-09,2021-06-30,inconsistent,0,2
2021-04-09,2021-06-30,consistent,4,11859
2021-04-08,2021-06-30,inconsistent,0,28
2021-04-08,2021-06-30,consistent,3,6818
2021-04-07,2021-06-30,inconsistent,0,26
2021-04-07,2021-06-30,consistent,2,4308
2021-04-06,2021-06-30,inconsistent,0,32
2021-04-06,2021-06-30,consistent,2,5073
2021-04-05,2021-06-30,inconsistent,0,30
2021-04-05,2021-06-30,consistent,4,8698
2021-04-04,2021-06-30,inconsistent,0,2
2021-04-04,2021-06-30,consistent,2,447
2021-04-03,2021-06-30,inconsistent,0,10
2021-04-03,2021-06-30,consistent,3,3479
2021-04-02,2021-06-30,inconsistent,0,8
2021-04-02,2021-06-30,consistent,2,354
2021-04-01,2021-06-30,inconsistent,0,18
2021-04-01,2021-06-30,consistent,3,6475
2021-03-31,2021-06-30,inconsistent,0,52
2021-03-31,2021-06-30,consistent,3,7169
2021-03-30,2021-06-30,inconsistent,0,114
2021-03-30,2021-06-30,consistent,4,10149
2021-03-29,2021-06-30,inconsistent,0,16
2021-03-29,2021-06-30,consistent,5,11457
2021-03-28,2021-06-30,inconsistent,0,2
2021-03-28,2021-06-30,consistent,3,6370
2021-03-27,2021-06-30,inconsistent,0,18
2021-03-27,2021-06-30,consistent,5,8915
2021-03-26,2021-06-30,inconsistent,0,90
2021-03-26,2021-06-30,consistent,8,24265
2021-03-25,2021-06-30,inconsistent,0,138
2021-03-25,2021-06-30,consistent,3,4716
2021-03-24,2021-06-30,inconsistent,0,94
2021-03-24,2021-06-30,consistent,4,6571
2021-03-23,2021-06-30,inconsistent,0,140
2021-03-23,2021-06-30,consistent,8,15639
2021-03-22,2021-06-30,inconsistent,0,108
2021-03-22,2021-06-30,consistent,9,20097
2021-03-21,2021-06-30,inconsistent,0,6
2021-03-21,2021-06-30,consistent,2,525
2021-03-20,2021-06-30,inconsistent,0,26
2021-03-20,2021-06-30,consistent,2,831
2021-03-19,2021-06-30,inconsistent,0,58
2021-03-19,2021-06-30,consistent,4,6423
2021-03-18,2021-06-30,inconsistent,0,24
2021-03-18,2021-06-30,consistent,8,15811
2021-03-17,2021-06-30,inconsistent,0,36
2021-03-17,2021-06-30,consistent,2,2307
2021-03-16,2021-06-30,inconsistent,0,28
2021-03-16,2021-06-30,consistent,3,3216
2021-03-15,2021-06-30,inconsistent,0,42
2021-03-15,2021-06-30,consistent,3,2642
2021-03-14,2021-06-30,inconsistent,0,12
2021-03-14,2021-06-30,consistent,1,106
2021-03-13,2021-06-30,inconsistent,0,22
2021-03-13,2021-06-30,consistent,1,341
2021-03-12,2021-06-30,inconsistent,0,40
2021-03-12,2021-06-30,consistent,3,4016
2021-03-11,2021-06-30,inconsistent,0,42
2021-03-11,2021-06-30,consistent,3,8196
2021-03-10,2021-06-30,inconsistent,0,100
2021-03-10,2021-06-30,consistent,2,2789
2021-03-09,2021-06-30,inconsistent,0,50
2021-03-09,2021-06-30,consistent,2,3410
2021-03-08,2021-06-30,inconsistent,0,38
2021-03-08,2021-06-30,consistent,2,2692
2021-03-07,2021-06-30,inconsistent,0,4
2021-03-07,2021-06-30,consistent,2,60
2021-03-06,2021-06-30,inconsistent,0,48
2021-03-06,2021-06-30,consistent,2,475
2021-03-05,2021-06-30,inconsistent,0,37
2021-03-05,2021-06-30,consistent,4,6208
2021-03-04,2021-06-30,inconsistent,0,63
2021-03-04,2021-06-30,consistent,5,7003
2021-03-03,2021-06-30,inconsistent,0,40
2021-03-03,2021-06-30,consistent,2,3610
2021-03-02,2021-06-30,inconsistent,0,58
2021-03-02,2021-06-30,consistent,3,6418
2021-03-01,2021-06-30,inconsistent,0,74
2021-03-01,2021-06-30,consistent,3,11200
2021-02-28,2021-06-30,inconsistent,0,3
2021-02-28,2021-06-30,consistent,2,118
2021-02-27,2021-06-30,inconsistent,0,9
2021-02-27,2021-06-30,consistent,2,260
2021-02-26,2021-06-30,inconsistent,0,79
2021-02-26,2021-06-30,consistent,4,12891
2021-02-25,2021-06-30,inconsistent,0,16
2021-02-25,2021-06-30,consistent,3,4209
2021-02-24,2021-06-30,inconsistent,0,12
2021-02-24,2021-06-30,consistent,2,4504
2021-02-23,2021-06-30,inconsistent,0,18
2021-02-23,2021-06-30,consistent,2,4396
2021-02-22,2021-06-30,inconsistent,0,20
2021-02-22,2021-06-30,consistent,2,4363
2021-02-21,2021-06-30,inconsistent,0,4
2021-02-21,2021-06-30,consistent,2,42
2021-02-20,2021-06-30,consistent,2,123
2021-02-19,2021-06-30,inconsistent,0,40
2021-02-19,2021-06-30,consistent,3,4623
2021-02-18,2021-06-30,inconsistent,0,64
2021-02-18,2021-06-30,consistent,3,5059
2021-02-17,2021-06-30,inconsistent,0,20
2021-02-17,2021-06-30,consistent,2,1724
2021-02-16,2021-06-30,inconsistent,0,20
2021-02-16,2021-06-30,consistent,2,294
2021-02-15,2021-06-30,inconsistent,0,21
2021-02-15,2021-06-30,consistent,2,362
2021-02-14,2021-06-30,inconsistent,0,12
2021-02-14,2021-06-30,consistent,1,68
2021-02-13,2021-06-30,inconsistent,0,11
2021-02-13,2021-06-30,consistent,0,155
2021-02-12,2021-06-30,inconsistent,0,40
2021-02-12,2021-06-30,consistent,1,3645
2021-02-11,2021-06-30,inconsistent,0,24
2021-02-11,2021-06-30,consistent,1,4613
2021-02-10,2021-06-30,inconsistent,0,54
2021-02-10,2021-06-30,consistent,1,5205
2021-02-09,2021-06-30,inconsistent,0,23
2021-02-09,2021-06-30,consistent,2,5041
2021-02-08,2021-06-30,inconsistent,0,30
2021-02-08,2021-06-30,consistent,1,2190
2021-02-07,2021-06-30,inconsistent,0,6
2021-02-07,2021-06-30,consistent,0,64
2021-02-06,2021-06-30,inconsistent,0,4
2021-02-06,2021-06-30,consistent,0,99
2021-02-05,2021-06-30,inconsistent,0,22
2021-02-05,2021-06-30,consistent,1,3804
2021-02-04,2021-06-30,inconsistent,0,44
2021-02-04,2021-06-30,consistent,2,4925
2021-02-03,2021-06-30,inconsistent,0,53
2021-02-03,2021-06-30,consistent,3,7119
2021-02-02,2021-06-30,inconsistent,0,46
2021-02-02,2021-06-30,consistent,5,14913
2021-02-01,2021-06-30,inconsistent,0,86
2021-02-01,2021-06-30,consistent,3,11819
2021-01-31,2021-06-30,consistent,0,47
2021-01-30,2021-06-30,inconsistent,0,4
2021-01-30,2021-06-30,consistent,0,137
2021-01-29,2021-06-30,inconsistent,0,30
2021-01-29,2021-06-30,consistent,2,5585
2021-01-28,2021-06-30,inconsistent,0,14
2021-01-28,2021-06-30,consistent,1,5335
2021-01-27,2021-06-30,inconsistent,0,30
2021-01-27,2021-06-30,consistent,1,6651
2021-01-26,2021-06-30,inconsistent,0,26
2021-01-26,2021-06-30,consistent,1,5138
2021-01-25,2021-06-30,inconsistent,0,8
2021-01-25,2021-06-30,consistent,1,2420
2021-01-24,2021-06-30,consistent,0,31
2021-01-23,2021-06-30,inconsistent,0,2
2021-01-23,2021-06-30,consistent,0,80
2021-01-22,2021-06-30,inconsistent,0,32
2021-01-22,2021-06-30,consistent,1,2885
2021-01-21,2021-06-30,inconsistent,0,44
2021-01-21,2021-06-30,consistent,1,3745
2021-01-20,2021-06-30,inconsistent,0,38
2021-01-20,2021-06-30,consistent,2,5310
2021-01-19,2021-06-30,inconsistent,0,12
2021-01-19,2021-06-30,consistent,1,2175
2021-01-18,2021-06-30,consistent,0,8
2021-01-17,2021-06-30,consistent,0,2
2021-01-04,2021-06-30,wrong_date,1,1
2021-01-02,2021-06-30,wrong_date,1,1
2020-03-23,2021-06-30,wrong_date,0,6
