data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-08,inconsistent,0,168
2021-07-01,2021-04-08,consistent,5,17795
2021-07-01,2021-04-07,inconsistent,0,200
2021-07-01,2021-04-05,inconsistent,0,66
2021-07-01,2021-04-07,consistent,5,17784
2021-07-01,2021-04-05,consistent,6,19464
2021-07-01,2021-04-06,inconsistent,0,100
2021-07-01,2021-04-06,consistent,6,21318
2021-07-01,2021-04-10,inconsistent,0,8
2021-07-01,2021-04-10,consistent,2,6795
2021-07-01,2021-04-09,inconsistent,0,80
2021-07-01,2021-04-09,consistent,3,15885
2021-07-02,2021-04-11,consistent,5,1760
