data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-02-22,inconsistent,0,32
2021-07-01,2021-02-22,consistent,2,4832
2021-07-01,2021-02-23,inconsistent,0,32
2021-07-01,2021-02-23,consistent,2,6922
2021-07-01,2021-02-24,inconsistent,0,38
2021-07-01,2021-02-24,consistent,3,7355
2021-07-01,2021-02-25,inconsistent,0,46
2021-07-01,2021-02-25,consistent,3,6730
2021-07-01,2021-02-26,inconsistent,0,30
2021-07-01,2021-02-26,consistent,3,5724
2021-07-01,2021-02-27,inconsistent,0,14
2021-07-01,2021-02-27,consistent,2,2316
