data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,inconsistent,0,7
2021-06-30,2021-02-07,consistent,0,1155
2021-06-30,2021-02-06,inconsistent,0,10
2021-06-30,2021-02-06,consistent,1,2572
2021-06-30,2021-02-05,inconsistent,0,310
2021-06-30,2021-02-05,consistent,2,6800
2021-06-30,2021-02-04,inconsistent,0,104
2021-06-30,2021-02-04,consistent,2,7695
2021-06-30,2021-02-03,inconsistent,0,349
2021-06-30,2021-02-03,consistent,2,9327
2021-06-30,2021-02-02,inconsistent,0,464
2021-06-30,2021-02-02,consistent,1,4587
2021-06-30,2021-02-01,inconsistent,0,306
2021-06-30,2021-02-01,consistent,1,5365
