data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-31,inconsistent,0,2
2021-06-30,2021-01-31,consistent,0,517
2021-06-30,2021-01-30,inconsistent,0,10
2021-06-30,2021-01-30,consistent,0,1115
2021-06-30,2021-01-29,inconsistent,0,537
2021-06-30,2021-01-29,consistent,2,6368
2021-06-30,2021-01-28,inconsistent,0,754
2021-06-30,2021-01-28,consistent,1,6685
2021-06-30,2021-01-27,inconsistent,0,356
2021-06-30,2021-01-27,consistent,1,6833
2021-06-30,2021-01-26,inconsistent,0,326
2021-06-30,2021-01-26,consistent,1,3826
2021-06-30,2021-01-25,inconsistent,0,72
2021-06-30,2021-01-25,consistent,1,4222
