data_aplicaçao,data_atualizacao,tipo,media_tempo_gasto,total
2021-03-26,2021-07-01,consistent,2,1787
2021-03-25,2021-07-01,inconsistent,0,264
2021-03-25,2021-07-01,consistent,3,4569
2021-03-24,2021-07-01,inconsistent,0,170
2021-03-24,2021-07-01,consistent,3,4230
2021-03-23,2021-07-01,inconsistent,0,68
2021-03-23,2021-07-01,consistent,3,4019
2021-03-22,2021-07-01,inconsistent,0,12
2021-03-22,2021-07-01,consistent,3,3015
2021-03-21,2021-07-01,inconsistent,0,2
2021-03-21,2021-07-01,consistent,2,61
2021-03-20,2021-07-01,inconsistent,0,10
2021-03-20,2021-07-01,consistent,2,1181
2021-03-19,2021-07-01,inconsistent,0,6
2021-03-19,2021-07-01,consistent,2,1539
2021-03-18,2021-07-01,inconsistent,0,8
2021-03-18,2021-07-01,consistent,2,1385
2021-03-17,2021-07-01,inconsistent,0,24
2021-03-17,2021-07-01,consistent,2,791
2021-03-16,2021-07-01,consistent,2,684
2021-03-15,2021-07-01,inconsistent,0,8
2021-03-15,2021-07-01,consistent,2,567
2021-03-14,2021-07-01,consistent,3,22
2021-03-13,2021-07-01,inconsistent,0,2
2021-03-13,2021-07-01,consistent,3,1451
2021-03-12,2021-07-01,inconsistent,0,14
2021-03-12,2021-07-01,consistent,2,1867
2021-03-11,2021-07-01,inconsistent,0,8
2021-03-11,2021-07-01,consistent,2,1557
2021-03-10,2021-07-01,inconsistent,0,34
2021-03-10,2021-07-01,consistent,2,1423
2021-03-09,2021-07-01,inconsistent,0,118
2021-03-09,2021-07-01,consistent,3,997
2021-03-08,2021-07-01,inconsistent,0,18
2021-03-08,2021-07-01,consistent,3,952
2021-03-07,2021-07-01,inconsistent,0,2
2021-03-07,2021-07-01,consistent,3,75
2021-03-06,2021-07-01,inconsistent,0,8
2021-03-06,2021-07-01,consistent,3,230
2021-03-05,2021-07-01,inconsistent,0,124
2021-03-05,2021-07-01,consistent,2,1602
2021-03-04,2021-07-01,inconsistent,0,6
2021-03-04,2021-07-01,consistent,2,815
2021-03-03,2021-07-01,inconsistent,0,21
2021-03-03,2021-07-01,consistent,2,1109
2021-03-02,2021-07-01,inconsistent,0,4
2021-03-02,2021-07-01,consistent,2,475
2021-03-01,2021-06-30,inconsistent,0,38
2021-03-01,2021-06-30,consistent,3,367
2021-02-28,2021-06-30,consistent,3,8
2021-02-27,2021-06-30,inconsistent,0,4
2021-02-27,2021-06-30,consistent,3,114
2021-02-26,2021-06-30,inconsistent,0,34
2021-02-26,2021-06-30,consistent,3,911
2021-02-25,2021-06-30,inconsistent,0,8
2021-02-25,2021-06-30,consistent,2,928
2021-02-24,2021-06-30,inconsistent,0,14
2021-02-24,2021-06-30,consistent,2,612
2021-02-23,2021-06-30,inconsistent,0,20
2021-02-23,2021-06-30,consistent,2,749
2021-02-22,2021-06-30,inconsistent,0,10
2021-02-22,2021-06-30,consistent,2,1141
2021-02-21,2021-06-30,consistent,2,110
2021-02-20,2021-06-30,consistent,2,636
2021-02-19,2021-06-30,inconsistent,0,20
2021-02-19,2021-06-30,consistent,3,1803
2021-02-18,2021-06-30,inconsistent,0,24
2021-02-18,2021-06-30,consistent,2,2387
2021-02-17,2021-06-30,inconsistent,0,4
2021-02-17,2021-06-30,consistent,2,2035
2021-02-16,2021-06-30,inconsistent,0,4
2021-02-16,2021-06-30,consistent,2,702
2021-02-15,2021-06-30,inconsistent,0,10
2021-02-15,2021-06-30,consistent,2,737
2021-02-14,2021-06-30,inconsistent,0,2
2021-02-14,2021-06-30,consistent,1,26
2021-02-13,2021-06-30,inconsistent,0,229
2021-02-13,2021-06-30,consistent,1,1412
2021-02-12,2021-06-30,inconsistent,0,30
2021-02-12,2021-06-30,consistent,0,722
2021-02-11,2021-06-30,inconsistent,0,6
2021-02-11,2021-06-30,consistent,1,1148
2021-02-10,2021-06-30,inconsistent,0,30
2021-02-10,2021-06-30,consistent,1,819
2021-02-09,2021-06-30,consistent,1,362
2021-02-08,2021-06-30,inconsistent,0,36
2021-02-08,2021-06-30,consistent,0,153
2021-02-07,2021-06-30,consistent,0,28
2021-02-06,2021-06-30,inconsistent,0,2
2021-02-06,2021-06-30,consistent,0,200
2021-02-05,2021-06-30,inconsistent,0,66
2021-02-05,2021-06-30,consistent,1,887
2021-02-04,2021-06-30,inconsistent,0,4
2021-02-04,2021-06-30,consistent,1,726
2021-02-03,2021-06-30,inconsistent,0,4
2021-02-03,2021-06-30,consistent,1,1110
2021-02-02,2021-06-30,inconsistent,0,48
2021-02-02,2021-06-30,consistent,1,784
2021-02-01,2021-06-30,inconsistent,0,4
2021-02-01,2021-06-30,consistent,0,414
2021-01-31,2021-06-30,consistent,0,4
2021-01-30,2021-06-30,consistent,1,1059
2021-01-29,2021-06-30,inconsistent,0,22
2021-01-29,2021-06-30,consistent,1,904
2021-01-28,2021-06-30,inconsistent,0,2
2021-01-28,2021-06-30,consistent,0,761
2021-01-27,2021-06-30,inconsistent,0,22
2021-01-27,2021-06-30,consistent,0,698
2021-01-26,2021-06-30,inconsistent,0,4
2021-01-26,2021-06-30,consistent,1,865
2021-01-25,2021-06-30,inconsistent,0,2
2021-01-25,2021-06-30,consistent,1,1428
2021-01-24,2021-06-30,inconsistent,0,2
2021-01-24,2021-06-30,consistent,0,677
2021-01-23,2021-06-30,inconsistent,0,12
2021-01-23,2021-06-30,consistent,1,1065
2021-01-22,2021-06-30,inconsistent,0,4
2021-01-22,2021-06-30,consistent,1,931
2021-01-21,2021-06-30,inconsistent,0,16
2021-01-21,2021-06-30,consistent,1,1208
2021-01-20,2021-06-30,inconsistent,0,78
2021-01-20,2021-06-30,consistent,2,1501
2021-01-19,2021-06-30,inconsistent,0,6
2021-01-19,2021-06-30,consistent,0,282
2021-01-18,2021-06-30,consistent,0,3
2021-01-17,2021-06-30,consistent,0,2
2021-01-05,2021-06-30,wrong_date,1,1
