data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-05,inconsistent,0,56
2021-07-01,2021-04-05,consistent,6,18754
2021-07-01,2021-04-06,inconsistent,0,70
2021-07-01,2021-04-06,consistent,6,18798
2021-07-01,2021-04-07,inconsistent,0,52
2021-07-01,2021-04-07,consistent,7,20371
2021-07-01,2021-04-08,inconsistent,0,18
2021-07-01,2021-04-08,consistent,5,14131
2021-07-01,2021-04-09,inconsistent,0,46
2021-07-01,2021-04-09,consistent,5,13710
2021-07-01,2021-04-10,inconsistent,0,6
2021-07-01,2021-04-10,consistent,5,11113
2021-07-01,2021-04-11,inconsistent,0,4
2021-07-01,2021-04-11,consistent,2,5900
