data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-05,2021-07-05,consistent,1,19
2021-07-05,2021-07-05,consistent,2,1426
2021-07-05,2021-07-05,consistent,2,5049
2021-07-05,2021-07-05,consistent,2,7576
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,3,9215
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,2,9419
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,3,9424
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,2,9424
2021-07-06,2021-07-06,consistent,2,33
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,2,9510
2021-07-06,2021-07-06,consistent,2,1617
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-05,consistent,3,10345
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-06,inconsistent,0,2
2021-07-06,2021-07-05,consistent,2,11191
2021-07-06,2021-07-06,consistent,2,6508
2021-07-06,2021-07-06,inconsistent,0,2
2021-07-06,2021-07-05,inconsistent,0,2
2021-07-06,2021-07-06,consistent,2,10174
2021-07-06,2021-07-05,consistent,2,11444
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,2,11671
2021-07-07,2021-07-06,inconsistent,0,2
2021-07-07,2021-07-06,consistent,2,12723
2021-07-07,2021-07-06,inconsistent,0,2
2021-07-07,2021-07-06,consistent,2,13345
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,2,11748
2021-07-07,2021-07-06,inconsistent,0,2
2021-07-07,2021-07-06,consistent,2,13524
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,2,11875
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,4,11875
2021-07-07,2021-07-06,inconsistent,0,2
2021-07-07,2021-07-06,consistent,4,13524
2021-07-07,2021-07-07,consistent,2,1717
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,2,12150
2021-07-07,2021-07-06,inconsistent,0,4
2021-07-07,2021-07-06,consistent,2,14637
2021-07-07,2021-07-06,inconsistent,0,4
2021-07-07,2021-07-06,consistent,5,15344
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,6,12577
2021-07-07,2021-07-07,consistent,6,6089
2021-07-07,2021-07-06,inconsistent,0,4
2021-07-07,2021-07-06,consistent,3,16067
2021-07-07,2021-07-07,consistent,3,9454
2021-07-07,2021-07-05,inconsistent,0,2
2021-07-07,2021-07-05,consistent,4,12963
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,2,11608
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,16234
2021-07-08,2021-07-05,inconsistent,0,2
2021-07-08,2021-07-05,consistent,2,13174
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,3,11788
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,2,11834
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,16533
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,2,11834
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,16533
2021-07-08,2021-07-05,inconsistent,0,2
2021-07-08,2021-07-05,consistent,2,13237
2021-07-08,2021-07-08,consistent,1,22
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,16547
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,2,11918
2021-07-08,2021-07-05,inconsistent,0,2
2021-07-08,2021-07-05,consistent,2,13249
2021-07-08,2021-07-08,consistent,2,964
2021-07-08,2021-07-07,inconsistent,0,4
2021-07-08,2021-07-07,consistent,2,12617
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,16990
2021-07-08,2021-07-05,inconsistent,0,2
2021-07-08,2021-07-05,consistent,2,13382
2021-07-08,2021-07-08,inconsistent,0,14
2021-07-08,2021-07-08,consistent,2,2426
2021-07-08,2021-07-07,inconsistent,0,8
2021-07-08,2021-07-07,consistent,2,13544
2021-07-08,2021-07-06,inconsistent,0,4
2021-07-08,2021-07-06,consistent,2,17390
2021-07-08,2021-07-05,inconsistent,0,4
2021-07-08,2021-07-05,consistent,2,13588
