data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-18,inconsistent,0,2
2021-06-30,2021-01-19,inconsistent,0,2
2021-06-30,2021-01-20,inconsistent,0,98
2021-06-30,2021-01-18,consistent,0,19
2021-06-30,2021-01-19,consistent,1,961
2021-06-30,2021-01-20,consistent,3,4598
2021-06-30,2021-01-21,inconsistent,0,56
2021-06-30,2021-01-22,inconsistent,0,42
2021-06-30,2021-01-23,inconsistent,0,14
2021-06-30,2021-01-21,consistent,3,5036
2021-06-30,2021-01-22,consistent,2,3649
2021-06-30,2021-01-23,consistent,0,336
2021-06-30,2021-01-24,consistent,0,168
