data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-08,inconsistent,0,151
2021-06-30,2021-02-09,inconsistent,0,41
2021-06-30,2021-02-08,consistent,1,1179
2021-06-30,2021-02-09,consistent,2,3042
2021-06-30,2021-02-10,inconsistent,0,116
2021-06-30,2021-02-11,inconsistent,0,104
2021-06-30,2021-02-12,inconsistent,0,116
2021-06-30,2021-02-13,inconsistent,0,22
2021-06-30,2021-02-10,consistent,1,3422
2021-06-30,2021-02-11,consistent,2,4609
2021-06-30,2021-02-12,consistent,2,4590
2021-06-30,2021-02-13,consistent,0,354
