data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-29,consistent,2,1934
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4151
2021-07-02,2021-07-01,consistent,2,1185
2021-07-02,2021-06-30,consistent,2,3247
2021-07-02,2021-07-01,consistent,1,1213
2021-07-02,2021-06-30,consistent,2,3257
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4159
2021-07-02,2021-06-29,consistent,2,1943
2021-07-02,2021-07-01,consistent,1,1245
2021-07-02,2021-06-30,consistent,2,3266
2021-07-02,2021-06-29,consistent,2,1945
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4160
2021-07-02,2021-07-02,consistent,1,8
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,1,2157
2021-07-02,2021-06-30,consistent,2,3298
2021-07-02,2021-06-29,consistent,2,1949
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4164
2021-07-02,2021-07-02,consistent,1,162
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,1,2596
2021-07-02,2021-06-30,consistent,2,3477
2021-07-02,2021-06-29,consistent,2,1981
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4480
2021-07-02,2021-07-02,consistent,2,950
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,2,3775
2021-07-02,2021-06-30,consistent,2,3868
2021-07-02,2021-06-29,consistent,2,2013
2021-07-02,2021-06-28,inconsistent,0,6
2021-07-02,2021-06-28,consistent,2,4844
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,1,3798
2021-07-03,2021-07-02,consistent,2,1186
2021-07-03,2021-06-29,consistent,2,2015
2021-07-03,2021-06-30,consistent,2,3902
2021-07-03,2021-06-28,inconsistent,0,6
2021-07-03,2021-06-28,consistent,2,4876
2021-07-03,2021-07-02,consistent,1,1219
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,2,3801
2021-07-03,2021-06-30,consistent,2,3904
2021-07-03,2021-07-02,consistent,2,1219
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,2,3801
2021-07-03,2021-06-30,consistent,2,3904
2021-07-03,2021-07-03,consistent,1,4
2021-07-03,2021-07-02,consistent,2,2309
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,2,3802
2021-07-03,2021-06-30,consistent,2,3909
2021-07-03,2021-06-29,consistent,2,2018
2021-07-03,2021-07-03,consistent,1,207
2021-07-03,2021-07-02,consistent,2,2692
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,2,3808
2021-07-03,2021-06-30,consistent,2,3957
2021-07-03,2021-06-29,consistent,2,2018
2021-07-03,2021-06-28,inconsistent,0,6
2021-07-03,2021-06-28,consistent,2,4880
2021-07-03,2021-07-03,consistent,1,1526
2021-07-03,2021-07-02,consistent,2,3475
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-01,consistent,2,3893
2021-07-03,2021-06-30,consistent,2,4134
2021-07-03,2021-06-29,consistent,2,2022
2021-07-03,2021-06-28,inconsistent,0,6
2021-07-03,2021-06-28,consistent,2,4884
2021-07-03,2021-07-03,consistent,2,2103
2021-07-03,2021-07-01,inconsistent,0,2
2021-07-03,2021-07-02,consistent,2,3495
2021-07-03,2021-07-01,consistent,2,3893
2021-07-03,2021-06-30,consistent,2,4182
2021-07-03,2021-06-29,consistent,2,2022
2021-07-03,2021-06-28,inconsistent,0,6
2021-07-03,2021-06-28,consistent,2,4885
2021-07-04,2021-07-03,consistent,1,2321
2021-07-04,2021-07-02,consistent,2,3498
2021-07-04,2021-06-30,consistent,2,4182
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,3894
2021-07-04,2021-06-29,consistent,2,2023
2021-07-04,2021-07-03,consistent,1,2324
2021-07-04,2021-06-28,inconsistent,0,6
2021-07-04,2021-06-28,consistent,2,4885
2021-07-04,2021-07-02,consistent,2,3501
2021-07-04,2021-07-03,consistent,1,2326
2021-07-04,2021-07-02,consistent,2,3503
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,3895
2021-07-04,2021-07-03,consistent,1,2326
2021-07-04,2021-07-02,consistent,2,3503
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,3895
2021-07-04,2021-07-04,consistent,1,1
2021-07-04,2021-07-03,consistent,1,3720
2021-07-04,2021-07-02,consistent,2,3694
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,4077
2021-07-04,2021-06-30,consistent,2,4281
2021-07-04,2021-07-04,consistent,1,216
2021-07-04,2021-07-02,consistent,2,3694
2021-07-04,2021-07-03,consistent,2,4509
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,4077
2021-07-04,2021-06-30,consistent,2,4281
2021-07-04,2021-07-04,consistent,1,476
2021-07-04,2021-07-03,consistent,2,5343
2021-07-04,2021-07-02,consistent,2,3713
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,4123
2021-07-04,2021-06-30,consistent,2,4302
2021-07-04,2021-06-29,consistent,2,2068
2021-07-04,2021-07-04,consistent,1,506
2021-07-04,2021-07-03,consistent,2,5426
2021-07-04,2021-07-02,consistent,2,3714
2021-07-04,2021-07-01,inconsistent,0,2
2021-07-04,2021-07-01,consistent,2,4123
2021-07-04,2021-06-30,consistent,2,4302
2021-07-04,2021-06-29,consistent,2,2070
2021-07-05,2021-07-04,consistent,1,513
2021-07-05,2021-07-03,consistent,2,5449
2021-07-05,2021-07-02,consistent,2,3715
2021-07-05,2021-06-30,consistent,2,4333
2021-07-05,2021-07-01,inconsistent,0,2
2021-07-05,2021-07-01,consistent,3,4124
2021-07-05,2021-07-04,consistent,1,513
2021-07-05,2021-06-29,consistent,2,2070
2021-07-05,2021-06-28,inconsistent,0,6
2021-07-05,2021-06-28,consistent,2,5034
