data_aplicaçao,data_atualizacao,tipo,media_tempo_gasto,total
2021-04-07,2021-06-30,inconsistent,0,24
2021-04-07,2021-06-30,consistent,3,2670
2021-04-06,2021-06-30,inconsistent,0,2
2021-04-06,2021-06-30,consistent,3,3085
2021-04-05,2021-06-30,inconsistent,0,2
2021-04-05,2021-06-30,consistent,2,1392
2021-04-04,2021-06-30,consistent,2,53
2021-04-03,2021-06-30,consistent,2,342
2021-04-02,2021-06-30,consistent,2,292
2021-04-01,2021-06-30,inconsistent,0,4
2021-04-01,2021-06-30,consistent,2,1183
2021-03-31,2021-06-30,inconsistent,0,24
2021-03-31,2021-06-30,consistent,3,2725
2021-03-30,2021-06-30,inconsistent,0,4
2021-03-30,2021-06-30,consistent,3,1313
2021-03-29,2021-06-30,inconsistent,0,2
2021-03-29,2021-06-30,consistent,3,1814
2021-03-28,2021-06-30,consistent,2,82
2021-03-27,2021-06-30,inconsistent,0,2
2021-03-27,2021-06-30,consistent,2,1916
2021-03-26,2021-06-30,inconsistent,0,8
2021-03-26,2021-06-30,consistent,2,845
2021-03-25,2021-06-30,inconsistent,0,8
2021-03-25,2021-06-30,consistent,2,913
2021-03-24,2021-06-30,inconsistent,0,16
2021-03-24,2021-06-30,consistent,2,1158
2021-03-23,2021-06-30,inconsistent,0,24
2021-03-23,2021-06-30,consistent,2,1946
2021-03-22,2021-06-30,inconsistent,0,10
2021-03-22,2021-06-30,consistent,2,1348
2021-03-21,2021-06-30,consistent,3,473
2021-03-20,2021-06-30,consistent,3,1145
2021-03-19,2021-06-30,inconsistent,0,8
2021-03-19,2021-06-30,consistent,3,2378
2021-03-18,2021-06-30,inconsistent,0,6
2021-03-18,2021-06-30,consistent,3,670
2021-03-17,2021-06-30,inconsistent,0,12
2021-03-17,2021-06-30,consistent,3,523
2021-03-16,2021-06-30,inconsistent,0,6
2021-03-16,2021-06-30,consistent,3,585
2021-03-15,2021-06-30,inconsistent,0,2
2021-03-15,2021-06-30,consistent,2,741
2021-03-14,2021-06-30,consistent,2,186
2021-03-13,2021-06-30,inconsistent,0,2
2021-03-13,2021-06-30,consistent,2,311
2021-03-12,2021-06-30,inconsistent,0,2
2021-03-12,2021-06-30,consistent,2,779
2021-03-11,2021-06-30,inconsistent,0,8
2021-03-11,2021-06-30,consistent,2,799
2021-03-10,2021-06-30,inconsistent,0,10
2021-03-10,2021-06-30,consistent,2,963
2021-03-09,2021-06-30,inconsistent,0,6
2021-03-09,2021-06-30,consistent,2,987
2021-03-08,2021-06-30,inconsistent,0,2
2021-03-08,2021-06-30,consistent,2,1056
2021-03-07,2021-06-30,inconsistent,0,4
2021-03-07,2021-06-30,consistent,2,202
2021-03-06,2021-06-30,inconsistent,0,2
2021-03-06,2021-06-30,consistent,2,465
2021-03-05,2021-06-30,inconsistent,0,10
2021-03-05,2021-06-30,consistent,2,1433
2021-03-04,2021-06-30,inconsistent,0,22
2021-03-04,2021-06-30,consistent,2,1091
2021-03-03,2021-06-30,inconsistent,0,12
2021-03-03,2021-06-30,consistent,2,1432
2021-03-02,2021-06-30,inconsistent,0,10
2021-03-02,2021-06-30,consistent,2,2302
2021-03-01,2021-06-30,inconsistent,0,23
2021-03-01,2021-06-30,consistent,2,1663
2021-02-28,2021-06-30,inconsistent,0,2
2021-02-28,2021-06-30,consistent,2,168
2021-02-27,2021-06-30,inconsistent,0,4
2021-02-27,2021-06-30,consistent,2,712
2021-02-26,2021-06-30,inconsistent,0,2
2021-02-26,2021-06-30,consistent,2,1080
2021-02-25,2021-06-30,consistent,2,1185
2021-02-24,2021-06-30,inconsistent,0,2
2021-02-24,2021-06-30,consistent,2,1100
2021-02-23,2021-06-30,inconsistent,0,4
2021-02-23,2021-06-30,consistent,2,1066
2021-02-22,2021-06-30,inconsistent,0,4
2021-02-22,2021-06-30,consistent,2,1313
2021-02-21,2021-06-30,inconsistent,0,4
2021-02-21,2021-06-30,consistent,2,203
2021-02-20,2021-06-30,inconsistent,0,2
2021-02-20,2021-06-30,consistent,2,516
2021-02-19,2021-06-30,inconsistent,0,4
2021-02-19,2021-06-30,consistent,2,1531
2021-02-18,2021-06-30,inconsistent,0,8
2021-02-18,2021-06-30,consistent,2,1866
2021-02-17,2021-06-30,inconsistent,0,22
2021-02-17,2021-06-30,consistent,2,1628
2021-02-16,2021-06-30,inconsistent,0,2
2021-02-16,2021-06-30,consistent,2,1217
2021-02-15,2021-06-30,inconsistent,0,22
2021-02-15,2021-06-30,consistent,2,1648
2021-02-14,2021-06-30,inconsistent,0,2
2021-02-14,2021-06-30,consistent,2,418
2021-02-13,2021-06-30,inconsistent,0,8
2021-02-13,2021-06-30,consistent,0,713
2021-02-12,2021-06-30,inconsistent,0,7
2021-02-12,2021-06-30,consistent,1,2105
2021-02-11,2021-06-30,inconsistent,0,8
2021-02-11,2021-06-30,consistent,1,2162
2021-02-10,2021-06-30,inconsistent,0,6
2021-02-10,2021-06-30,consistent,1,1990
2021-02-09,2021-06-30,inconsistent,0,8
2021-02-09,2021-06-30,consistent,1,2000
2021-02-08,2021-06-30,inconsistent,0,16
2021-02-08,2021-06-30,consistent,1,1861
2021-02-07,2021-06-30,inconsistent,0,2
2021-02-07,2021-06-30,consistent,0,380
2021-02-06,2021-06-30,inconsistent,0,2
2021-02-06,2021-06-30,consistent,0,799
2021-02-05,2021-06-30,inconsistent,0,34
2021-02-05,2021-06-30,consistent,1,1034
2021-02-04,2021-06-30,inconsistent,0,2
2021-02-04,2021-06-30,consistent,1,1238
2021-02-03,2021-06-30,inconsistent,0,2
2021-02-03,2021-06-30,consistent,1,1255
2021-02-02,2021-06-30,inconsistent,0,8
2021-02-02,2021-06-30,consistent,1,838
2021-02-01,2021-06-30,inconsistent,0,6
2021-02-01,2021-06-30,consistent,1,846
2021-01-31,2021-06-30,consistent,0,233
2021-01-30,2021-06-30,inconsistent,0,2
2021-01-30,2021-06-30,consistent,0,421
2021-01-29,2021-06-30,inconsistent,0,2
2021-01-29,2021-06-30,consistent,1,1143
2021-01-28,2021-06-30,inconsistent,0,8
2021-01-28,2021-06-30,consistent,1,1166
2021-01-27,2021-06-30,inconsistent,0,8
2021-01-27,2021-06-30,consistent,1,1206
2021-01-26,2021-06-30,inconsistent,0,8
2021-01-26,2021-06-30,consistent,1,1509
2021-01-25,2021-06-30,inconsistent,0,6
2021-01-25,2021-06-30,consistent,1,1562
2021-01-24,2021-06-30,consistent,0,307
2021-01-23,2021-06-30,inconsistent,0,4
2021-01-23,2021-06-30,consistent,1,1056
2021-01-22,2021-06-30,inconsistent,0,8
2021-01-22,2021-06-30,consistent,1,1599
2021-01-21,2021-06-30,inconsistent,0,10
2021-01-21,2021-06-30,consistent,1,1364
2021-01-20,2021-06-30,inconsistent,0,4
2021-01-20,2021-06-30,consistent,2,392
2021-01-19,2021-06-30,inconsistent,0,2
2021-01-19,2021-06-30,consistent,0,16
2021-01-18,2021-06-30,consistent,0,8
2021-01-17,2021-06-30,consistent,0,5
