data_aplicaçao,data_atualizacao,tipo,media_tempo_gasto,total
2021-04-22,2021-07-01,inconsistent,0,216
2021-04-22,2021-07-01,consistent,3,19261
2021-04-21,2021-07-01,inconsistent,0,212
2021-04-21,2021-07-01,consistent,6,12988
2021-04-20,2021-07-01,inconsistent,0,418
2021-04-20,2021-07-01,consistent,6,19207
2021-04-19,2021-07-01,inconsistent,0,296
2021-04-19,2021-07-01,consistent,4,11753
2021-04-18,2021-07-01,consistent,3,322
2021-04-17,2021-07-01,inconsistent,0,236
2021-04-17,2021-07-01,consistent,5,7940
2021-04-16,2021-07-01,inconsistent,0,260
2021-04-16,2021-07-01,consistent,4,13947
2021-04-15,2021-07-01,inconsistent,0,574
2021-04-15,2021-07-01,consistent,3,13657
2021-04-14,2021-07-01,inconsistent,0,596
2021-04-14,2021-07-01,consistent,5,14601
2021-04-13,2021-07-01,inconsistent,0,344
2021-04-13,2021-07-01,consistent,4,14352
2021-04-12,2021-07-01,inconsistent,0,374
2021-04-12,2021-07-01,consistent,3,8921
2021-04-11,2021-07-01,inconsistent,0,2
2021-04-11,2021-07-01,consistent,2,707
2021-04-10,2021-07-01,inconsistent,0,142
2021-04-10,2021-07-01,consistent,3,10509
2021-04-09,2021-07-01,inconsistent,0,382
2021-04-09,2021-07-01,consistent,4,14358
2021-04-08,2021-07-01,inconsistent,0,650
2021-04-08,2021-07-01,consistent,4,14444
2021-04-07,2021-07-01,inconsistent,0,564
2021-04-07,2021-07-01,consistent,4,13458
2021-04-06,2021-07-01,inconsistent,0,485
2021-04-06,2021-07-01,consistent,4,11303
2021-04-05,2021-07-01,inconsistent,0,442
2021-04-05,2021-07-01,consistent,3,10573
2021-04-04,2021-07-01,consistent,2,568
2021-04-03,2021-07-01,inconsistent,0,2
2021-04-03,2021-07-01,consistent,2,4563
2021-04-02,2021-07-01,inconsistent,0,4
2021-04-02,2021-07-01,consistent,2,353
2021-04-01,2021-07-01,inconsistent,0,486
2021-04-01,2021-07-01,consistent,6,14499
2021-03-31,2021-07-01,inconsistent,0,788
2021-03-31,2021-07-01,consistent,5,14814
2021-03-30,2021-07-01,inconsistent,0,681
2021-03-30,2021-07-01,consistent,4,12346
2021-03-29,2021-07-01,inconsistent,0,448
2021-03-29,2021-07-01,consistent,3,5562
2021-03-28,2021-07-01,inconsistent,0,2
2021-03-28,2021-07-01,consistent,2,302
2021-03-27,2021-07-01,inconsistent,0,26
2021-03-27,2021-07-01,consistent,4,10630
2021-03-26,2021-07-01,inconsistent,0,421
2021-03-26,2021-07-01,consistent,4,8396
2021-03-25,2021-07-01,inconsistent,0,317
2021-03-25,2021-07-01,consistent,3,7724
2021-03-24,2021-07-01,inconsistent,0,332
2021-03-24,2021-07-01,consistent,3,6432
2021-03-23,2021-07-01,inconsistent,0,243
2021-03-23,2021-07-01,consistent,3,7330
2021-03-22,2021-07-01,inconsistent,0,310
2021-03-22,2021-07-01,consistent,2,4690
2021-03-21,2021-07-01,inconsistent,0,2
2021-03-21,2021-07-01,consistent,2,218
2021-03-20,2021-07-01,inconsistent,0,18
2021-03-20,2021-07-01,consistent,3,3521
2021-03-19,2021-07-01,inconsistent,0,218
2021-03-19,2021-07-01,consistent,2,3649
2021-03-18,2021-07-01,inconsistent,0,336
2021-03-18,2021-07-01,consistent,2,3984
2021-03-17,2021-07-01,inconsistent,0,359
2021-03-17,2021-07-01,consistent,2,4460
2021-03-16,2021-07-01,inconsistent,0,377
2021-03-16,2021-07-01,consistent,2,4346
2021-03-15,2021-07-01,inconsistent,0,271
2021-03-15,2021-07-01,consistent,2,4776
2021-03-14,2021-07-01,inconsistent,0,4
2021-03-14,2021-07-01,consistent,2,101
2021-03-13,2021-06-30,inconsistent,0,8
2021-03-13,2021-06-30,consistent,2,1948
2021-03-12,2021-06-30,inconsistent,0,209
2021-03-12,2021-06-30,consistent,2,5329
2021-03-11,2021-06-30,inconsistent,0,238
2021-03-11,2021-06-30,consistent,2,4140
2021-03-10,2021-06-30,inconsistent,0,372
2021-03-10,2021-06-30,consistent,3,4079
2021-03-09,2021-06-30,inconsistent,0,250
2021-03-09,2021-06-30,consistent,3,5383
2021-03-08,2021-06-30,inconsistent,0,170
2021-03-08,2021-06-30,consistent,2,4639
2021-03-07,2021-06-30,inconsistent,0,2
2021-03-07,2021-06-30,consistent,2,258
2021-03-06,2021-06-30,inconsistent,0,10
2021-03-06,2021-06-30,consistent,2,3511
2021-03-05,2021-06-30,inconsistent,0,176
2021-03-05,2021-06-30,consistent,3,5708
2021-03-04,2021-06-30,inconsistent,0,239
2021-03-04,2021-06-30,consistent,3,5325
2021-03-03,2021-06-30,inconsistent,0,162
2021-03-03,2021-06-30,consistent,2,3896
2021-03-02,2021-06-30,inconsistent,0,120
2021-03-02,2021-06-30,consistent,3,3103
2021-03-01,2021-06-30,inconsistent,0,90
2021-03-01,2021-06-30,consistent,2,1703
2021-02-28,2021-06-30,consistent,2,270
2021-02-27,2021-06-30,inconsistent,0,18
2021-02-27,2021-06-30,consistent,2,391
2021-02-26,2021-06-30,inconsistent,0,122
2021-02-26,2021-06-30,consistent,2,2127
2021-02-25,2021-06-30,inconsistent,0,46
2021-02-25,2021-06-30,consistent,2,2315
2021-02-24,2021-06-30,inconsistent,0,66
2021-02-24,2021-06-30,consistent,2,2240
2021-02-23,2021-06-30,inconsistent,0,166
2021-02-23,2021-06-30,consistent,2,2282
2021-02-22,2021-06-30,inconsistent,0,207
2021-02-22,2021-06-30,consistent,2,2110
2021-02-21,2021-06-30,consistent,2,473
2021-02-20,2021-06-30,inconsistent,0,2
2021-02-20,2021-06-30,consistent,2,2053
2021-02-19,2021-06-30,inconsistent,0,144
2021-02-19,2021-06-30,consistent,2,3364
2021-02-18,2021-06-30,inconsistent,0,211
2021-02-18,2021-06-30,consistent,2,4382
2021-02-17,2021-06-30,inconsistent,0,198
2021-02-17,2021-06-30,consistent,2,4353
2021-02-16,2021-06-30,inconsistent,0,138
2021-02-16,2021-06-30,consistent,2,4312
2021-02-15,2021-06-30,inconsistent,0,96
2021-02-15,2021-06-30,consistent,2,5144
2021-02-14,2021-06-30,consistent,2,2135
2021-02-13,2021-06-30,inconsistent,0,22
2021-02-13,2021-06-30,consistent,1,5609
2021-02-12,2021-06-30,inconsistent,0,309
2021-02-12,2021-06-30,consistent,1,7136
2021-02-11,2021-06-30,inconsistent,0,134
2021-02-11,2021-06-30,consistent,1,5522
2021-02-10,2021-06-30,inconsistent,0,14
2021-02-10,2021-06-30,consistent,1,4053
2021-02-09,2021-06-30,inconsistent,0,24
2021-02-09,2021-06-30,consistent,1,2494
2021-02-08,2021-06-30,inconsistent,0,30
2021-02-08,2021-06-30,consistent,1,2331
2021-02-07,2021-06-30,consistent,0,765
2021-02-06,2021-06-30,inconsistent,0,8
2021-02-06,2021-06-30,consistent,0,1609
2021-02-05,2021-06-30,inconsistent,0,116
2021-02-05,2021-06-30,consistent,1,4850
2021-02-04,2021-06-30,inconsistent,0,36
2021-02-04,2021-06-30,consistent,1,4947
2021-02-03,2021-06-30,inconsistent,0,22
2021-02-03,2021-06-30,consistent,1,4259
2021-02-02,2021-06-30,inconsistent,0,142
2021-02-02,2021-06-30,consistent,1,4784
2021-02-01,2021-06-30,inconsistent,0,46
2021-02-01,2021-06-30,consistent,1,4097
2021-01-31,2021-06-30,inconsistent,0,2
2021-01-31,2021-06-30,consistent,0,1467
2021-01-30,2021-06-30,inconsistent,0,26
2021-01-30,2021-06-30,consistent,1,2224
2021-01-29,2021-06-30,inconsistent,0,98
2021-01-29,2021-06-30,consistent,2,5484
2021-01-28,2021-06-30,inconsistent,0,50
2021-01-28,2021-06-30,consistent,1,6218
2021-01-27,2021-06-30,inconsistent,0,29
2021-01-27,2021-06-30,consistent,1,4015
2021-01-26,2021-06-30,inconsistent,0,36
2021-01-26,2021-06-30,consistent,1,2578
2021-01-25,2021-06-30,inconsistent,0,30
2021-01-25,2021-06-30,consistent,1,3325
2021-01-24,2021-06-30,consistent,0,1141
2021-01-23,2021-06-30,inconsistent,0,10
2021-01-23,2021-06-30,consistent,1,3399
2021-01-22,2021-06-30,inconsistent,0,192
2021-01-22,2021-06-30,consistent,2,8517
2021-01-21,2021-06-30,inconsistent,0,160
2021-01-21,2021-06-30,consistent,1,6857
2021-01-20,2021-06-30,inconsistent,0,28
2021-01-20,2021-06-30,consistent,2,2053
2021-01-19,2021-06-30,inconsistent,0,22
2021-01-19,2021-06-30,consistent,0,298
2021-01-18,2021-06-30,consistent,0,10
2021-01-17,2021-06-30,consistent,0,2
2020-12-22,2021-06-30,wrong_date,1,2
2020-03-23,2021-06-30,wrong_date,1,3
