data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-16,inconsistent,0,62
2021-06-30,2021-02-16,consistent,3,1404
2021-06-30,2021-02-15,inconsistent,0,18
2021-06-30,2021-02-15,consistent,3,2536
2021-06-30,2021-02-17,inconsistent,0,86
2021-06-30,2021-02-17,consistent,4,2363
2021-06-30,2021-02-21,consistent,2,22
2021-06-30,2021-02-20,inconsistent,0,2
2021-06-30,2021-02-20,consistent,3,1383
2021-06-30,2021-02-18,inconsistent,0,79
2021-06-30,2021-02-18,consistent,5,4696
2021-06-30,2021-02-19,inconsistent,0,70
2021-06-30,2021-02-19,consistent,5,3897
