data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,inconsistent,0,26
2021-06-30,2021-02-07,consistent,0,208
2021-06-30,2021-02-06,inconsistent,0,8
2021-06-30,2021-02-06,consistent,0,537
2021-06-30,2021-02-05,inconsistent,0,34
2021-06-30,2021-02-05,consistent,1,1958
2021-06-30,2021-02-04,inconsistent,0,22
2021-06-30,2021-02-04,consistent,1,2074
2021-06-30,2021-02-03,inconsistent,0,32
2021-06-30,2021-02-03,consistent,1,1826
2021-06-30,2021-02-02,inconsistent,0,36
2021-06-30,2021-02-02,consistent,1,1915
2021-06-30,2021-02-01,inconsistent,0,16
2021-06-30,2021-02-01,consistent,1,1181
