data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-28,inconsistent,0,22
2021-07-01,2021-06-28,consistent,3,7916
2021-07-01,2021-06-29,inconsistent,0,6
2021-07-01,2021-06-29,consistent,2,6467
2021-07-01,2021-06-30,inconsistent,0,4
2021-07-01,2021-06-30,consistent,2,4357
2021-07-01,2021-07-01,consistent,2,4757
2021-07-01,2021-06-30,inconsistent,0,10
2021-07-01,2021-06-30,consistent,2,5746
2021-07-01,2021-06-29,inconsistent,0,6
2021-07-01,2021-06-29,consistent,2,7120
2021-07-01,2021-06-28,inconsistent,0,26
2021-07-01,2021-06-28,consistent,3,8316
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,2,7429
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,3,6552
2021-07-02,2021-06-30,inconsistent,0,10
2021-07-02,2021-06-30,consistent,4,5931
2021-07-02,2021-06-28,inconsistent,0,26
2021-07-02,2021-06-28,consistent,2,8366
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,2,6559
2021-07-02,2021-06-30,inconsistent,0,10
2021-07-02,2021-06-30,consistent,2,5932
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,3,7433
2021-07-02,2021-07-02,consistent,1,129
2021-07-02,2021-06-30,inconsistent,0,20
2021-07-02,2021-06-30,consistent,2,5967
2021-07-02,2021-07-01,inconsistent,0,2
2021-07-02,2021-07-01,consistent,2,6615
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,2,7450
2021-07-02,2021-07-02,consistent,2,967
2021-07-02,2021-06-30,inconsistent,0,20
2021-07-02,2021-07-01,inconsistent,0,6
2021-07-02,2021-06-30,consistent,2,6037
2021-07-02,2021-07-01,consistent,2,7026
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,2,7614
2021-07-02,2021-06-28,inconsistent,0,26
2021-07-02,2021-06-28,consistent,2,8387
2021-07-02,2021-07-02,consistent,2,3053
2021-07-02,2021-07-01,inconsistent,0,6
2021-07-02,2021-07-01,consistent,3,7678
2021-07-02,2021-06-30,inconsistent,0,20
2021-07-02,2021-06-30,consistent,3,6115
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,3,7833
2021-07-02,2021-06-28,inconsistent,0,26
2021-07-02,2021-06-28,consistent,2,8447
2021-07-02,2021-07-02,inconsistent,0,2
2021-07-02,2021-07-02,consistent,2,5392
2021-07-02,2021-06-30,inconsistent,0,20
2021-07-02,2021-06-30,consistent,2,6152
2021-07-02,2021-07-01,inconsistent,0,6
2021-07-02,2021-07-01,consistent,2,8010
2021-07-02,2021-06-29,inconsistent,0,6
2021-07-02,2021-06-29,consistent,2,7852
2021-07-02,2021-06-28,inconsistent,0,28
2021-07-02,2021-06-28,consistent,2,8503
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-02,consistent,2,7383
2021-07-03,2021-07-01,consistent,2,8176
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,2,6211
2021-07-03,2021-06-29,inconsistent,0,6
2021-07-03,2021-06-29,consistent,2,7880
2021-07-03,2021-06-28,inconsistent,0,28
2021-07-03,2021-06-28,consistent,2,8603
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-02,consistent,2,7387
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-01,consistent,2,8178
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-02,consistent,2,7387
2021-07-03,2021-07-01,consistent,2,8178
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,2,6211
2021-07-03,2021-07-03,consistent,1,16
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-02,consistent,2,7390
2021-07-03,2021-07-01,consistent,2,8178
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,3,6211
2021-07-03,2021-07-03,consistent,2,1274
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-02,consistent,2,7484
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-01,consistent,3,8187
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,2,6216
2021-07-03,2021-06-29,inconsistent,0,6
2021-07-03,2021-06-29,consistent,2,7933
2021-07-03,2021-07-03,consistent,2,3513
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-02,consistent,2,7612
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-01,consistent,3,8335
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,2,6229
2021-07-03,2021-06-29,inconsistent,0,6
2021-07-03,2021-06-29,consistent,2,7976
2021-07-03,2021-07-03,consistent,2,4503
2021-07-03,2021-07-02,inconsistent,0,2
2021-07-03,2021-07-02,consistent,2,7618
2021-07-03,2021-07-01,inconsistent,0,6
2021-07-03,2021-07-01,consistent,2,8360
2021-07-03,2021-06-30,inconsistent,0,20
2021-07-03,2021-06-30,consistent,2,6231
2021-07-03,2021-06-29,inconsistent,0,6
2021-07-03,2021-06-29,consistent,3,7995
2021-07-03,2021-06-28,inconsistent,0,28
2021-07-03,2021-06-28,consistent,3,8617
2021-07-04,2021-07-03,consistent,2,5088
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7649
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-06-30,inconsistent,0,20
2021-07-04,2021-07-01,consistent,2,8381
2021-07-04,2021-06-30,consistent,2,6252
2021-07-04,2021-06-29,inconsistent,0,6
2021-07-04,2021-06-29,consistent,2,8034
2021-07-04,2021-07-03,consistent,2,5118
2021-07-04,2021-06-28,inconsistent,0,28
2021-07-04,2021-06-28,consistent,2,8623
2021-07-04,2021-07-03,consistent,2,5119
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7664
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-07-01,consistent,2,8382
2021-07-04,2021-07-03,consistent,2,5119
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7664
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-07-01,consistent,2,8382
2021-07-04,2021-07-04,consistent,1,3
2021-07-04,2021-07-03,consistent,2,5124
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7670
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-07-01,consistent,2,8382
2021-07-04,2021-06-30,inconsistent,0,20
2021-07-04,2021-06-30,consistent,2,6253
2021-07-04,2021-07-04,consistent,1,4
2021-07-04,2021-07-03,consistent,2,5125
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7670
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-06-30,inconsistent,0,20
2021-07-04,2021-07-01,consistent,2,8382
2021-07-04,2021-06-30,consistent,2,6258
2021-07-04,2021-07-04,consistent,1,15
2021-07-04,2021-07-03,consistent,2,5125
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7684
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-07-01,consistent,3,8420
2021-07-04,2021-06-30,inconsistent,0,20
2021-07-04,2021-06-30,consistent,2,6264
2021-07-04,2021-06-29,inconsistent,0,6
2021-07-04,2021-06-29,consistent,3,8128
2021-07-04,2021-07-04,consistent,1,16
2021-07-04,2021-07-03,consistent,2,5125
2021-07-04,2021-07-02,inconsistent,0,2
2021-07-04,2021-07-02,consistent,2,7684
2021-07-04,2021-07-01,inconsistent,0,6
2021-07-04,2021-07-01,consistent,2,8420
2021-07-04,2021-06-29,inconsistent,0,6
2021-07-04,2021-06-29,consistent,3,8152
2021-07-04,2021-06-30,inconsistent,0,20
2021-07-04,2021-06-30,consistent,4,6265
2021-07-05,2021-07-04,consistent,2,47
2021-07-05,2021-07-03,consistent,2,5127
2021-07-05,2021-07-01,inconsistent,0,6
2021-07-05,2021-07-01,consistent,3,8561
2021-07-05,2021-07-02,inconsistent,0,2
2021-07-05,2021-07-02,consistent,4,7770
2021-07-05,2021-06-30,inconsistent,0,20
2021-07-05,2021-06-30,consistent,3,6265
2021-07-05,2021-07-04,consistent,2,48
2021-07-05,2021-06-29,inconsistent,0,6
2021-07-05,2021-06-29,consistent,2,8155
2021-07-05,2021-06-28,inconsistent,0,28
2021-07-05,2021-06-28,consistent,3,8624
