data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-05,inconsistent,0,50
2021-07-01,2021-04-05,consistent,4,6186
2021-07-01,2021-04-08,inconsistent,0,22
2021-07-01,2021-04-07,inconsistent,0,46
2021-07-01,2021-04-08,consistent,3,4248
2021-07-01,2021-04-06,inconsistent,0,85
2021-07-01,2021-04-07,consistent,2,4266
2021-07-01,2021-04-06,consistent,3,5666
2021-07-01,2021-04-09,inconsistent,0,46
2021-07-01,2021-04-09,consistent,3,3273
2021-07-01,2021-04-10,inconsistent,0,6
2021-07-01,2021-04-10,consistent,3,564
