data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-29,inconsistent,0,112
2021-07-01,2021-03-29,consistent,5,5947
2021-07-01,2021-03-30,inconsistent,0,154
2021-07-01,2021-03-30,consistent,6,7615
2021-07-01,2021-03-31,inconsistent,0,92
2021-07-01,2021-03-31,consistent,4,9885
2021-07-01,2021-04-01,inconsistent,0,16
2021-07-01,2021-04-01,consistent,4,6136
2021-07-01,2021-04-02,inconsistent,0,2
2021-07-01,2021-04-02,consistent,2,241
2021-07-01,2021-04-03,consistent,2,561
2021-07-01,2021-04-04,consistent,2,73
