data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-14,inconsistent,0,20
2021-07-01,2021-04-14,consistent,3,1652
2021-07-01,2021-04-13,inconsistent,0,2
2021-07-01,2021-04-13,consistent,3,2064
2021-07-01,2021-04-12,inconsistent,0,18
2021-07-01,2021-04-12,consistent,3,1760
2021-07-01,2021-04-18,inconsistent,0,6
2021-07-01,2021-04-18,consistent,2,82
2021-07-01,2021-04-15,inconsistent,0,2
2021-07-01,2021-04-15,consistent,4,7415
2021-07-01,2021-04-17,inconsistent,0,2
2021-07-01,2021-04-16,inconsistent,0,10
2021-07-01,2021-04-17,consistent,4,3711
2021-07-01,2021-04-16,consistent,4,5130
