data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-08,inconsistent,0,36
2021-06-30,2021-02-08,consistent,0,153
2021-06-30,2021-02-09,consistent,1,362
2021-06-30,2021-02-10,inconsistent,0,30
2021-06-30,2021-02-11,inconsistent,0,6
2021-06-30,2021-02-12,inconsistent,0,30
2021-06-30,2021-02-13,inconsistent,0,229
2021-06-30,2021-02-10,consistent,1,819
2021-06-30,2021-02-11,consistent,1,1148
2021-06-30,2021-02-12,consistent,0,722
2021-06-30,2021-02-13,consistent,1,1412
2021-06-30,2021-02-14,inconsistent,0,2
2021-06-30,2021-02-14,consistent,1,26
