data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,inconsistent,0,11
2021-06-30,2021-02-07,consistent,0,63
2021-06-30,2021-02-06,inconsistent,0,22
2021-06-30,2021-02-06,consistent,1,2461
2021-06-30,2021-02-05,inconsistent,0,344
2021-06-30,2021-02-05,consistent,1,7451
2021-06-30,2021-02-04,inconsistent,0,132
2021-06-30,2021-02-04,consistent,1,7659
2021-06-30,2021-02-03,inconsistent,0,134
2021-06-30,2021-02-03,consistent,1,8693
2021-06-30,2021-02-02,inconsistent,0,103
2021-06-30,2021-02-02,consistent,1,7951
2021-06-30,2021-02-01,inconsistent,0,124
2021-06-30,2021-02-01,consistent,1,7710
