data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-02-15,inconsistent,0,231
2021-07-01,2021-02-16,inconsistent,0,244
2021-07-01,2021-02-15,consistent,5,16173
2021-07-01,2021-02-16,consistent,5,10967
2021-07-01,2021-02-17,inconsistent,0,386
2021-07-01,2021-02-17,consistent,6,21682
2021-07-01,2021-02-18,inconsistent,0,745
2021-07-01,2021-02-18,consistent,3,21237
2021-07-01,2021-02-20,inconsistent,0,118
2021-07-01,2021-02-20,consistent,3,2049
2021-07-01,2021-02-21,inconsistent,0,2
2021-07-01,2021-02-21,consistent,3,64
2021-07-01,2021-02-19,inconsistent,0,595
2021-07-01,2021-02-19,consistent,6,18386
