data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-24,inconsistent,0,20
2021-06-30,2021-01-24,consistent,0,1251
2021-06-30,2021-01-23,inconsistent,0,130
2021-06-30,2021-01-23,consistent,0,2559
2021-06-30,2021-01-22,inconsistent,0,296
2021-06-30,2021-01-22,consistent,2,10575
2021-06-30,2021-01-21,inconsistent,0,192
2021-06-30,2021-01-21,consistent,2,13656
2021-06-30,2021-01-20,inconsistent,0,145
2021-06-30,2021-01-20,consistent,2,11040
2021-06-30,2021-01-19,inconsistent,0,22
2021-06-30,2021-01-19,consistent,1,2972
2021-06-30,2021-01-18,consistent,0,34
