data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,inconsistent,0,16
2021-06-30,2021-02-07,consistent,0,505
2021-06-30,2021-02-06,inconsistent,0,22
2021-06-30,2021-02-06,consistent,0,1725
2021-06-30,2021-02-05,inconsistent,0,226
2021-06-30,2021-02-05,consistent,2,10190
2021-06-30,2021-02-04,inconsistent,0,147
2021-06-30,2021-02-04,consistent,3,11870
2021-06-30,2021-02-03,inconsistent,0,146
2021-06-30,2021-02-03,consistent,3,13167
2021-06-30,2021-02-02,inconsistent,0,131
2021-06-30,2021-02-02,consistent,3,12500
2021-06-30,2021-02-01,inconsistent,0,191
2021-06-30,2021-02-01,consistent,3,13098
2021-06-30,2021-02-01,inconsistent,0,191
2021-06-30,2021-02-01,consistent,3,13098
2021-06-30,2021-02-06,inconsistent,0,22
2021-06-30,2021-02-07,inconsistent,0,16
2021-06-30,2021-02-06,consistent,0,1725
2021-06-30,2021-02-07,consistent,0,505
2021-06-30,2021-02-02,inconsistent,0,131
2021-06-30,2021-02-03,inconsistent,0,146
2021-06-30,2021-02-04,inconsistent,0,147
2021-06-30,2021-02-05,inconsistent,0,226
2021-06-30,2021-02-02,consistent,3,12500
2021-06-30,2021-02-03,consistent,3,13167
2021-06-30,2021-02-04,consistent,3,11870
2021-06-30,2021-02-05,consistent,2,10190
