data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-05,2021-07-05,consistent,1,3
2021-07-05,2021-07-05,consistent,2,204
2021-07-05,2021-07-05,inconsistent,0,4
2021-07-05,2021-07-05,consistent,2,4213
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5609
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5705
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5710
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5710
2021-07-06,2021-07-06,consistent,1,4
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5735
2021-07-06,2021-07-06,consistent,2,549
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,3,5879
2021-07-06,2021-07-06,consistent,2,3219
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,5994
2021-07-06,2021-07-06,consistent,2,5872
2021-07-06,2021-07-05,inconsistent,0,4
2021-07-06,2021-07-05,consistent,2,6240
2021-07-07,2021-07-06,consistent,2,7659
2021-07-07,2021-07-05,inconsistent,0,4
2021-07-07,2021-07-05,consistent,2,6542
2021-07-07,2021-07-06,consistent,2,7686
2021-07-07,2021-07-06,consistent,2,7690
2021-07-07,2021-07-05,inconsistent,0,4
2021-07-07,2021-07-05,consistent,2,6556
2021-07-07,2021-07-06,consistent,2,7690
2021-07-07,2021-07-05,inconsistent,0,4
2021-07-07,2021-07-05,consistent,2,6556
2021-07-07,2021-07-07,consistent,2,1154
2021-07-07,2021-07-06,consistent,2,7898
2021-07-07,2021-07-05,inconsistent,0,4
2021-07-07,2021-07-05,consistent,2,6776
2021-07-07,2021-07-07,consistent,2,7213
2021-07-07,2021-07-05,inconsistent,0,4
2021-07-07,2021-07-05,consistent,2,7063
2021-07-07,2021-07-06,consistent,4,8406
2021-07-08,2021-07-06,inconsistent,0,2
2021-07-08,2021-07-07,inconsistent,0,2
2021-07-08,2021-07-06,consistent,2,8547
2021-07-08,2021-07-07,consistent,2,10163
2021-07-08,2021-07-05,inconsistent,0,4
2021-07-08,2021-07-05,consistent,3,7223
2021-07-08,2021-07-07,inconsistent,0,2
2021-07-08,2021-07-07,consistent,2,10398
2021-07-08,2021-07-06,inconsistent,0,2
2021-07-08,2021-07-06,consistent,2,8558
2021-07-08,2021-07-07,inconsistent,0,2
2021-07-08,2021-07-07,consistent,2,10434
2021-07-08,2021-07-06,inconsistent,0,2
2021-07-08,2021-07-06,consistent,2,8558
2021-07-08,2021-07-07,inconsistent,0,2
2021-07-08,2021-07-07,consistent,2,10434
